CarName,Price,Year,KilometersDriven,Fuel Type,Location
Skoda Rapid,"7,45,000",2016,"71,723 KM",DIESEL,"Bachupally, Hyderabad"
Hyundai i10,"2,95,000",2012,"74,754 KM",PETROL,"Vanasthalipuram, Hyderabad."
Maruti New Wagon-R,"5,83,000",2020,"28,114 KM",PETROL,"Kompally, Hyderabad"
Maruti Wagon R 1.0,"2,67,000",2010,"44,094 KM",PETROL,"Kompally, Hyderabad"
Hyundai Grand i10,"5,21,000",2018,"39,272 KM",PETROL,"Attapur, Hyderabad"
Hyundai VENUE,"9,61,000",2019,"72,563 KM",PETROL,"Bachupally, Hyderabad"
Hyundai i10,"3,20,000",2012,"42,096 KM",PETROL,"Bachupally, Hyderabad"
Hyundai i10,"3,62,000",2014,"49,374 KM",PETROL,"Bachupally, Hyderabad"
Honda WR-V,"7,76,000",2018,"96,615 KM",DIESEL,"Kompally, Hyderabad"
Maruti Wagon R 1.0,"2,97,000",2013,"62,438 KM",PETROL,"Bachupally, Hyderabad"
Maruti Celerio,"3,21,000",2014,"1,07,913 KM",PETROL,"Bachupally, Hyderabad"
Maruti Swift,"4,59,000",2014,"87,966 KM",PETROL,"Attapur, Hyderabad"
Toyota URBAN CRUISER,"10,69,000",2021,"31,027 KM",PETROL,"Bachupally, Hyderabad"
Datsun Redi Go,"2,64,000",2017,"79,958 KM",PETROL,"Kompally, Hyderabad"
Hyundai Verna,"9,80,000",2018,"76,988 KM",DIESEL,"Kompally, Hyderabad"
Maruti Baleno,"7,10,000",2020,"66,170 KM",PETROL,"Kompally, Hyderabad"
Hyundai NEW I20,"8,11,000",2021,"97,621 KM",DIESEL,"Bachupally, Hyderabad"
Maruti Swift,"4,13,000",2013,"95,036 KM",PETROL,"Attapur, Hyderabad"
Hyundai NEW SANTRO,"5,29,000",2021,"20,837 KM",PETROL,"Bachupally, Hyderabad"
Tata ALTROZ,"8,75,000",2021,"46,762 KM",DIESEL,"Kompally, Hyderabad"
Maruti Baleno,"6,84,000",2018,"59,126 KM",PETROL,"Kompally, Hyderabad"
Hyundai Grand i10,"5,08,000",2015,"32,547 KM",PETROL,"Kompally, Hyderabad"
Nissan Micra,"5,21,000",2018,"32,674 KM",PETROL,"Attapur, Hyderabad"
Tata NEXON,"11,11,000",2022,"55,420 KM",DIESEL,"Bachupally, Hyderabad"
Maruti IGNIS,"4,70,000",2019,"51,330 KM",PETROL,"Attapur, Hyderabad"
Hyundai i10,"2,58,000",2010,"1,23,517 KM",PETROL,"Bachupally, Hyderabad"
Maruti Alto,"3,28,000",2019,"16,903 KM",PETROL,"Bachupally, Hyderabad"
Maruti Vitara Brezza,"7,88,000",2016,"71,220 KM",DIESEL,"Kompally, Hyderabad"
Hyundai Grand i10,"5,05,000",2019,"38,471 KM",PETROL,"Bachupally, Hyderabad"
Maruti Celerio X,"4,89,000",2018,"62,394 KM",PETROL,"Bachupally, Hyderabad"
Tata Tiago,"6,66,000",2020,"68,413 KM",PETROL,"Bachupally, Hyderabad"
Honda Brio,"3,62,000",2014,"50,670 KM",PETROL,"Vanasthalipuram, Hyderabad."
Maruti Dzire,"6,28,000",2018,"50,835 KM",PETROL,"Attapur, Hyderabad"
Hyundai Grand i10,"5,54,000",2018,"33,326 KM",PETROL,"Attapur, Hyderabad"
