ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
134,Hyundai Elite i20,"6,38,000",2016,14516,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-bangalore-10261913763/,https://fastly-production.24c.in/hello-ar/dev/uploads/64f83ec8db72fbfefc0e2aa7/2a345467-6c3e-4658-b304-acda4119e858/slot/10261913763-586eb6015d604549889d8dc816d7be49-Exterior-7.jpg?w=690&auto=format
135,Ford FREESTYLE,"5,46,000",2018,87777,DIESEL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-ford-freestyle-2018-cars-bangalore-10277418724/,https://fastly-production.24c.in/hello-ar/dev/uploads/abf3883a-8370-4032-8604-01b70cb8cd59/2a43cfde-ddfa-419f-8a1c-e0526407b37f/42.jpg?w=690&auto=format
136,Renault Kwid,"3,89,000",2019,30272,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-renault-kwid-2019-cars-bangalore-10230054714/,https://fastly-production.24c.in/hello-ar/dev/uploads/a78985e1-9275-40e9-9c49-0933b0a1ca09/76254500-efca-45a5-a70c-c9b3a428dd01/44.jpg?w=690&auto=format
137,Maruti Zen Estilo,"2,23,000",2010,44720,PETROL,"Horamavu Agara Road, Bengaluru",https://www.cars24.com/buy-used-maruti-zen-estilo-2010-cars-bangalore-10239054774/,https://fastly-production.24c.in/hello-ar/dev/uploads/26ddf628-97de-405b-bb3d-913ea0bbd3e8/954926dc-4e45-40d2-b45f-0d45e04340c3/43.jpg?w=690&auto=format
138,Mahindra XUV500,"7,90,000",2014,133844,DIESEL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-mahindra-xuv500-2014-cars-bangalore-10264353778/,https://fastly-production.24c.in/hello-ar/dev/uploads/b494de57-c1c3-4e4c-8289-97ed86e812dc/a489dade-d897-4ac5-b5d8-569464210f38/43.jpg?w=690&auto=format
139,Tata Harrier,"19,97,000",2021,27068,DIESEL,"Garuda Mall, Magrath Road, Bengaluru",https://www.cars24.com/buy-used-tata-harrier-2021-cars-bangalore-10213159794/,https://fastly-production.24c.in/hello-ar/dev/uploads/f928fea0-4249-41e1-acf5-eff768d6d0a7/272eb8e0-2912-491e-a357-13c949550ba6/45.jpg?w=690&auto=format
140,Maruti IGNIS,"4,81,000",2017,65415,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-maruti-ignis-2017-cars-bangalore-10212254755/,https://fastly-production.24c.in/hello-ar/dev/uploads/9e225586-cda6-47de-b5d5-27683d6f39a0/7c82973e-9a1c-488c-a885-a17d5d230ce4/43.jpg?w=690&auto=format
141,Hyundai i20,"3,21,000",2010,79987,PETROL,Sonnappanahalli,https://www.cars24.com/buy-used-hyundai-i20-2010-cars-bangalore-10229458772/,https://fastly-production.24c.in/hello-ar/dev/uploads/68bddd53-bba1-435a-a241-ea92943f77c6/92e27d38-abc0-453f-b00f-26a2c5e01bb4/44.jpg?w=690&auto=format
142,Maruti Swift,"4,84,000",2015,77646,PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga...",https://www.cars24.com/buy-used-maruti-swift-2015-cars-bangalore-10221117730/,https://fastly-production.24c.in/hello-ar/dev/uploads/64816f21bd08575c5df05a7b/fc7622c5-01f2-4597-8ab2-b3446470ec45/slot/10221117730-35ab9bc467304e629c5b403263fbc9e8-Exterior-8.jpg?w=690&auto=format
143,Hyundai Elite i20,"5,64,000",2016,59533,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-bangalore-10207457753/,https://fastly-production.24c.in/hello-ar/dev/uploads/c9b7aa71-99ff-4f86-9954-864bead99249/3878626a-6592-4d89-b0b9-da7e063beabb/44.jpg?w=690&auto=format
