ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
371,Maruti New Wagon-R,"5,21,000",2019,68200,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-maruti-new-wagon-r-2019-cars-hyderabad-10466157794/,https://fastly-production.24c.in/hello-ar/dev/uploads/9eccea91-1e57-43b5-a664-b6bdca22b8dc/352b4c58-082f-4218-a0f2-5c58199723e1/43.jpg?w=690&auto=format
372,Datsun Redi Go,"4,30,000",2021,24021,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-datsun-redi-go-2021-cars-hyderabad-10488119753/,https://fastly-production.24c.in/hello-ar/dev/uploads/c178e00c-5c74-4937-a822-2c521e65ef78/e1b8f08b-e1ec-4411-ba7e-eb2089a75366/47.jpg?w=690&auto=format
373,Hyundai Grand i10,"5,71,000",2018,98455,DIESEL,"Vanasthalipuram, Hyderabad.",https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-hyderabad-10434418781/,https://fastly-production.24c.in/hello-ar/dev/uploads/dd78b43d-393d-43ef-8a7a-f6ae90bd416f/304a244c-16cf-409f-970f-91565fbd961c/43.jpg?w=690&auto=format
374,Maruti Baleno,"5,81,000",2017,101863,PETROL,"Vanasthalipuram, Hyderabad.",https://www.cars24.com/buy-used-maruti-baleno-2017-cars-hyderabad-10492116726/,https://fastly-production.24c.in/hello-ar/dev/uploads/70f00ab0-6679-44c3-a68b-1068dcfba8cc/87857948-a6a1-46d7-8b24-0256d8aa9b67/44.jpg?w=690&auto=format
375,Tata Tiago,"5,60,000",2019,49277,PETROL,"Attapur, Hyderabad",https://www.cars24.com/buy-used-tata-tiago-2019-cars-hyderabad-10425956719/,https://fastly-production.24c.in/hello-ar/dev/uploads/7e254d3d-f484-4e95-931f-05f1a77ccde1/a6636c66-1371-41e5-b06b-b8721c6e5965/43.jpg?w=690&auto=format
376,Skoda Rapid,"8,49,000",2019,91331,DIESEL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-skoda-rapid-2019-cars-hyderabad-10450857711/,https://fastly-production.24c.in/hello-ar/dev/uploads/d82486e8-7f4b-4982-bd37-5e58a35041e4/56ab752e-0097-4add-8121-2e26401f61e1/43.jpg?w=690&auto=format
377,Hyundai Elite i20,"7,20,000",2017,79168,DIESEL,"Attapur, Hyderabad",https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-hyderabad-10416853780/,https://fastly-production.24c.in/hello-ar/dev/uploads/c38e12bb-c9ef-41c7-9f7b-a99e9ef8b7df/6b2c46b8-a1b2-4637-a8ae-9560731d65dc/43.jpg?w=690&auto=format
378,Honda City,"6,19,000",2016,92960,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-honda-city-2016-cars-hyderabad-10478559752/,https://fastly-production.24c.in/hello-ar/dev/uploads/a70768eb-08ed-4747-a884-9438c579eeb6/2f13d7be-3d65-432c-a86a-0d4b291a6547/43.jpg?w=690&auto=format
379,Tata NEXON,"9,20,000",2020,48997,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-tata-nexon-2020-cars-hyderabad-10463356753/,https://fastly-production.24c.in/hello-ar/dev/uploads/8d144ae9-d7be-438e-b52b-fe5916f93dfe/75243567-9190-4d58-ad13-3f2fd20c099a/43.jpg?w=690&auto=format
380,Maruti Wagon R 1.0,"4,04,000",2017,83980,PETROL,"Vanasthalipuram, Hyderabad.",https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-hyderabad-10467019731/,https://fastly-production.24c.in/hello-ar/dev/uploads/144e19ee-8cab-4635-9a69-413eb8087efc/c3d46d40-5921-421e-84d5-b78705369fd6/44.jpg?w=690&auto=format
