ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
229,Honda Brio,"2,90,000",2014,99665,PETROL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-honda-brio-2014-cars-new-delhi-11052318740/,https://fastly-production.24c.in/hello-ar/dev/uploads/744b58e9-ad04-46f8-8f9c-473aee4d54d0/e3efcfea-a6e2-4191-8770-4bf1afa8bff6/42.jpg?w=690&auto=format
230,Maruti IGNIS,"4,35,000",2017,50688,PETROL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-maruti-ignis-2017-cars-new-delhi-11051714705/,https://fastly-production.24c.in/hello-ar/dev/uploads/fc37a88d-e895-487d-9f7b-1d1aaf90a3aa/d6d7f4f0-18ce-4d97-9dd3-9e49651037e2/41.jpg?w=690&auto=format
231,Jeep Compass,"15,57,000",2019,35191,DIESEL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-jeep-compass-2019-cars-new-delhi-11051459713/,https://fastly-production.24c.in/hello-ar/dev/uploads/64f03b7c05998c61564ba6a2/fe90d8a6-658b-4317-a174-501415d729a6/slot/11051459713-8c9caeef983441c684c1c51621f32e51-Exterior-7.jpg?w=690&auto=format
232,Tata PUNCH,"6,23,000",2022,21566,PETROL,"Parsvnath City Mall, Faridabad",https://www.cars24.com/buy-used-tata-punch-2022-cars-faridabad-11047759784/,https://fastly-production.24c.in/hello-ar/dev/uploads/6528ec658ec78b99d9d943f4/2cf40723-f950-42e7-880c-09eaa356f0e9/slot/1-7-Exterior-11047759784-0b55731d0c464345a0fa531f7c73b29e-Exterior-7.jpg?w=690&auto=format
233,Maruti Wagon R 1.0,"1,96,000",2012,89199,PETROL,"Chhatarpur, Delhi",https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2012-cars-new-delhi-11046550750/,https://fastly-production.24c.in/hello-ar/dev/uploads/c0d650a1-296d-4c1b-8695-dc92d306cc0f/c937a3c3-e5d7-474b-92ce-dc04a089989f/43.jpg?w=690&auto=format
234,Maruti Baleno,"4,79,000",2017,65537,PETROL,"M3M Urbana, Golf Course Ext., Gurugram",https://www.cars24.com/buy-used-maruti-baleno-2017-cars-gurgaon-11035955777/,https://fastly-production.24c.in/hello-ar/dev/uploads/7473f1ad-f96b-4e53-a9bf-d41021bd368d/da066f99-9a29-4d06-9609-2580f57ad45e/43.jpg?w=690&auto=format
235,Nissan MAGNITE,"5,20,000",2021,21845,PETROL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-nissan-magnite-2021-cars-new-delhi-11035851742/,https://fastly-production.24c.in/hello-ar/dev/uploads/65437e709a4790219b7bcbb5/19517636-d2b9-4a7e-8e66-20dddd876e92/slot/1-7-Exterior-11035851742-5d6fb18691484d31965760999c811b7d-Exterior-7.jpg?w=690&auto=format
236,Maruti Baleno,"5,17,000",2017,25403,PETROL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-maruti-baleno-2017-cars-new-delhi-11035655750/,https://fastly-production.24c.in/hello-ar/dev/uploads/6529a3b6-2b42-48e6-be0e-272f8dfd1f1a/73c2d26c-1960-43d8-b9b7-c76a0e942cf9/43.jpg?w=690&auto=format
237,Honda City,"6,77,000",2016,81296,PETROL,"Vasant Kunj, New Delhi",https://www.cars24.com/buy-used-honda-city-2016-cars-new-delhi-11035414748/,https://fastly-production.24c.in/hello-ar/dev/uploads/ddd60a78-7174-491c-898f-b0728eb69a0e/e108e07d-e9fe-427a-97ee-7053855add45/42.jpg?w=690&auto=format
238,KIA SONET,"9,97,000",2020,31778,DIESEL,"Parsvnath City Mall, Faridabad",https://www.cars24.com/buy-used-kia-sonet-2020-cars-faridabad-11034656750/,https://fastly-production.24c.in/hello-ar/dev/uploads/650584a70fb87d944ef5338b/2e1e057c-e4da-4f31-8a51-e6b413aa6595/slot/11034656750-c8bf440dec1646edb0d3a4d32a84e524-Exterior-7.jpg?w=690&auto=format
239,Honda BR-V,"5,88,000",2017,66531,PETROL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-honda-br-v-2017-cars-new-delhi-11034651717/,https://fastly-production.24c.in/hello-ar/dev/uploads/c4027ed6-7bde-4904-b010-50ffa2000953/8e81db14-eec6-43ec-afca-802cc38a0a8f/43.jpg?w=690&auto=format
240,Honda City,"7,14,000",2016,78853,PETROL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-honda-city-2016-cars-new-delhi-11034454794/,https://fastly-production.24c.in/hello-ar/dev/uploads/6abfd949-4c7f-4d92-9b50-805275468270/70c098e3-cb1a-4c8f-a254-783d29469898/43.jpg?w=690&auto=format
241,Maruti New Wagon-R,"6,94,000",2023,3524,PETROL,"M3M Urbana, Golf Course Ext., Gurugram",https://www.cars24.com/buy-used-maruti-new-wagon-r-2023-cars-gurgaon-11034158720/,https://fastly-production.24c.in/hello-ar/dev/uploads/6543984804c01cd2a6d8d12c/4897b0de-c403-4e9b-bb48-89c541221690/slot/1-7-Exterior-11034158720-58eba0b47a1c43e2b1be77e07621395d-Exterior-7.jpg?w=690&auto=format
242,Maruti BREZZA,"10,99,000",2022,17103,PETROL,"Spaze Platinum, Sohna Road, Gurugram",https://www.cars24.com/buy-used-maruti-brezza-2022-cars-gurgaon-11033850778/,https://fastly-production.24c.in/hello-ar/dev/uploads/64fb1207151170ced2d189b5/e6cc261c-519e-4ffc-aeab-bca52629ec18/slot/11033850778-9fd92bad73944f13ba5a86aeb823cb50-Exterior-7.jpg?w=690&auto=format
243,Tata ALTROZ,"7,21,500",2021,14640,DIESEL,"Parsvnath City Mall, Faridabad",https://www.cars24.com/buy-used-tata-altroz-2021-cars-faridabad-11032657757/,https://fastly-production.24c.in/hello-ar/dev/uploads/2c89a94d-6abc-47f2-ae69-54a6e3da19f4/a330c956-8dba-4b68-a980-c8aa6cba003a/42.jpg?w=690&auto=format
244,Honda Jazz,"4,70,000",2016,62526,CNG,"Parsvnath City Mall, Faridabad",https://www.cars24.com/buy-used-honda-jazz-2016-cars-faridabad-11032414781/,https://fastly-production.24c.in/hello-ar/dev/uploads/534f4813-63e5-4ed3-859e-c74fd0f5f2c6/4d310c1e-6560-46e4-9298-7fa7e344f298/43.jpg?w=690&auto=format
245,Maruti Celerio,"3,28,000",2016,46987,PETROL,"M3M Urbana, Golf Course Ext., Gurugram",https://www.cars24.com/buy-used-maruti-celerio-2016-cars-gurgaon-11032252714/,https://fastly-production.24c.in/hello-ar/dev/uploads/b0085b34-67e1-4d9b-9e0e-5e960752d4a8/cb3d766b-c511-45c8-9952-318beb42119a/42.jpg?w=690&auto=format
246,Renault TRIBER,"6,87,000",2022,13915,PETROL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-renault-triber-2022-cars-new-delhi-11031855797/,https://fastly-production.24c.in/hello-ar/dev/uploads/981a2e57-aeec-4c4d-b6f3-076183723fef/fd062611-5eb9-4063-b293-4b52c7f9c34b/42.jpg?w=690&auto=format
