CarName,Price,Year,KilometersDriven,Fuel Type,Location
Mercedes-Benz C-Class,"11,45,000",2014,"37,000 km",Diesel,"Jawalaheri, Delhi"
Mercedes-Benz M-Class,"18,00,000",2015,"128,000 km",Diesel,"Rajouri Garden, Delhi"
Ford Ecosport,"3,75,000",2014,"62,000 km",Diesel,"Rohini Sector 7, Delhi"
Audi A4,"41,75,000",2022,"29,000 km",Petrol,"Rajouri Garden, Delhi"
Hyundai i10,"1,60,000",2011,"63,000 km",Petrol,"Paschim Vihar, Delhi"
Mahindra XUV500,"8,99,000",2016,"93,000 km",Diesel,"Pitampura, Delhi"
Mahindra Thar,"6,15,000",2015,"19,000 km",Diesel,"Ramesh Nagar, Delhi"
Audi A4,"8,80,000",2014,"88,000 km",Diesel,"Rajouri Garden, Delhi"
Honda Amaze,"6,35,000",2019,"57,000 km",Petrol,"Rohini Sector 3, Delhi"
Hyundai Fluidic Verna,"6,95,000",2016,"50,000 km",Petrol,"Rajouri Garden, Delhi"
Hyundai Creta,"10,95,000",2019,"37,000 km",Petrol,"Rajouri Garden, Delhi"
Maruti Suzuki Vitara-Brezza,"6,65,000",2017,"43,000 km",Diesel,"Rajouri Garden, Delhi"
Honda City,"8,65,000",2017,"43,000 km",Petrol,"Pitampura, Delhi"
Maruti Suzuki S-Cross,"5,95,000",2017,"52,000 km",Diesel,"Pitampura, Delhi"
Skoda Rapid,"7,65,000",2017,"43,000 km",Petrol,"Pitampura, Delhi"
Hyundai Creta,"9,65,000",2019,"38,000 km",Diesel,"Pitampura, Delhi"
Hyundai Santro Xing,"1,55,000",2010,"72,000 km",CNG & Hybrids,"Punjabi Bagh West, Delhi"
Hyundai Santro Xing,"1,70,000",2011,"78,000 km",CNG & Hybrids,"Punjabi Bagh West, Delhi"
Maruti Suzuki Swift,"3,60,000",2014,"89,000 km",Petrol,"Punjabi Bagh West, Delhi"
Skoda Kushaq,"16,00,000",2022,"185,000 km",Petrol,"Vikaspuri, Delhi"
BMW X5,"22,90,000",2014,"110,675 km",Diesel,"Rajouri Garden, Delhi"
Porsche 718 CAYMAN,"84,75,000",2019,"20,000 km",Petrol,"Vikaspuri, Delhi"
Maruti Suzuki Swift,"5,25,000",2018,"28,000 km",Petrol,"Jawalaheri, Delhi"
Hyundai Creta,"9,50,000",2019,"46,000 km",Diesel,"Punjabi Bagh West, Delhi"
Maruti Suzuki Sx4,"1,68,000",2010,"64,000 km",Petrol,"Pitampura, Delhi"
Maruti Suzuki Celerio,"5,95,000",2022,"6,600 km",Petrol,"Rohini Avantika, Delhi"
Hyundai i10,"3,50,000",2018,"60,000 km",Diesel,"Ashok Nagar, Delhi"
Hyundai Verna,"5,75,000",2016,"83,000 km",Diesel,"Raja Garden, Delhi"
Honda Accord,"3,90,000",2011,"65,830 km",Petrol,"New Multan Nagar, Delhi"
Mercedes-Benz S-Class,"1,35,00,000",2019,"50,000 km",Petrol,"Rajouri Garden, Delhi"
Hyundai i20,"2,95,000",2013,"81,000 km",CNG & Hybrids,"Vikaspuri, Delhi"
Hyundai Grand i10,"4,45,000",2016,"32,000 km",Petrol,"Pitampura, Delhi"
Maruti Suzuki Vitara-Brezza,"6,25,000",2017,"75,000 km",Diesel,"Pitampura, Delhi"
Maruti Suzuki maruti-suzuki-brezza,"6,50,000",2017,"65,000 km",Diesel,"Pitampura, Delhi"
Honda Civic,"2,95,000",2010,"62,000 km",CNG & Hybrids,"Ramesh Nagar, Delhi"
Maruti Suzuki Celerio,"4,99,999",2020,"51,000 km",CNG & Hybrids,"Tilak Nagar, Delhi"
Hyundai Creta,"8,20,000",2017,"39,000 km",Petrol,"Rajouri Garden, Delhi"
Honda Amaze,"3,10,000",2014,"67,000 km",Diesel,"Rohini Sector 3, Delhi"
Toyota Innova Crysta,"14,25,000",2016,"62,000 km",Diesel,"Rajouri Garden, Delhi"
Skoda Rapid,"7,65,000",2017,"43,000 km",Petrol,"Rajouri Garden, Delhi"
Volkswagen VentoTest,"3,50,000",2012,"77,000 km",Petrol,"Rajouri Garden, Delhi"
Mercedes-Benz GL-Class,"33,90,000",2016,"52,250 km",Diesel,"Rajouri Garden, Delhi"
Nissan Terrano,"6,95,000",2018,"70,000 km",Petrol,"Rajouri Garden, Delhi"
Maruti Suzuki S-Cross,"5,95,000",2017,"52,000 km",Diesel,"Rajouri Garden, Delhi"
Maruti Suzuki Wagon R 1.0,"2,35,000",2012,62000.0 km,CNG & Hybrids,"Peera Garhi, Delhi"
Maruti Suzuki Alto,"95,000",2009,"83,000 km",CNG & Hybrids,"Punjabi Bagh West, Delhi"
Maruti Suzuki Sx4,"2,55,000",2014,"64,000 km",Diesel,"Punjabi Bagh West, Delhi"
Hyundai i10,"1,75,000",2011,"83,000 km",Petrol,"Punjabi Bagh West, Delhi"
Maruti Suzuki maruti-suzuki-dzire,"4,75,000",2015,"92,000 km",Petrol,"Punjabi Bagh West, Delhi"
Hyundai Creta,"8,10,000",2017,90000.0 km,Diesel,"Punjabi Bagh West, Delhi"
Mahindra XUV500,"8,99,000",2017,"87,000 km",Diesel,"Rohini Sector 2, Delhi"
Maruti Suzuki XL6,"9,99,000",2021,"26,000 km",Petrol,"Rohini Sector 2, Delhi"
Mahindra XUV500,"9,15,000",2017,"92,000 km",Diesel,"Rohini Sector 2, Delhi"
Maruti Suzuki Ciaz,"5,45,000",2016,"70,000 km",Petrol,"Rohini Sector 2, Delhi"
Honda WRV,"6,99,000",2019,"40,000 km",Petrol,"Rohini Sector 2, Delhi"
Maruti Suzuki Ritz,"2,25,000",2012,"79,000 km",CNG & Hybrids,"Rohini Sector 2, Delhi"
Hyundai Creta,"7,25,000",2017,"72,000 km",Diesel,"Rohini Sector 2, Delhi"
Maruti Suzuki Swift,"2,85,000",2012,"58,000 km",CNG & Hybrids,"Pitampura, Delhi"
Maruti Suzuki Grand Vitara,"6,51,000",2017,"58,200 km",Diesel,"Pitampura, Delhi"
Mahindra Scorpio,"10,50,000",2017,"83,000 km",Diesel,"Rohini Sector 7, Delhi"
Mahindra Scorpio,"7,99,000",2015,"51,000 km",Diesel,"Subhash Nagar, Delhi"
Maruti Suzuki Swift-Dzire,"2,95,000",2012,"51,000 km",Petrol,"Pitampura, Delhi"
Maruti Suzuki Wagon-R-1-0,"2,75,000",2014,"58,000 km",CNG & Hybrids,"Pitampura, Delhi"
Mahindra KUV 100,"3,45,000",2018,"58,000 km",CNG & Hybrids,"Pitampura, Delhi"
Maruti Suzuki Ciaz,"5,40,000",2017,"53,000 km",Diesel,"Pitampura, Delhi"
Maruti Suzuki Wagon-R-1-0,"1,90,000",2011,"58,000 km",CNG & Hybrids,"Pitampura, Delhi"
Maruti Suzuki Swift-Dzire,"3,30,000",2013,"68,000 km",CNG & Hybrids,"Pitampura, Delhi"
Maruti Suzuki Alto-800,"2,95,000",2018,"52,000 km",CNG & Hybrids,"Pitampura, Delhi"
Maruti Suzuki Wagon-R-1-0,"2,95,000",2015,"54,000 km",CNG & Hybrids,"Pitampura, Delhi"
Maruti Suzuki Ritz,"1,40,000",2009,"27,000 km",Petrol,"Pitampura, Delhi"
Maruti Suzuki Alto-K10,"3,20,000",2016,"69,876 km",CNG & Hybrids,"Peera Garhi, Delhi"
Hyundai i10,"1,75,000",2011,"54,000 km",CNG & Hybrids,"Tilak Nagar, Delhi"
Honda City,"3,85,000",2013,"64,000 km",Petrol,"Rohini Sector 3, Delhi"
BMW 3 Series,"10,25,000",2014,"99,000 km",Diesel,"Vikaspuri, Delhi"
