CarName,Price,Year,KilometersDriven,Fuel Type,Location
Honda City i VTEC CVT VX,6.75 Lakh,2015,"58,900 km",Petrol,"Malad West, Mumbai"
Honda City i VTEC CVT VX,6.25 Lakh,2015,"77,000 km",Petrol,"Chembur, Mumbai"
Maruti Baleno 1.2 Alpha,6 Lakh,2017,"60,000 km",Petrol,"Vitthalwadi, Thane"
Ford Ecosport 1.5 Petrol Titanium AT,5 Lakh,2015,"59,321 km",Petrol,"West, Thane"
Maruti Ciaz VXi,5.80 Lakh,2016,"51,282 km",Petrol,"Goregaon East, Mumbai"
Jeep Compass 2.0 Longitude Option,11.95 Lakh,2017,"57,130 km",Diesel,"Kandivali West, Mumbai"
Honda City i VTEC CVT VX,8.13 Lakh,2017,"69,550 km",Petrol,"Goregaon East, Mumbai"
Tata Nexon XZA Plus Kaziranga Edition AMT,12.50 Lakh,2022,"11,100 km",Petrol,"Vileparle(west) S.o, Mumbai"
Skoda Rapid 1.0 TSI Ambition AT,7.25 Lakh,2018,"41,354 km",Petrol,"Kandivali West, Mumbai"
Skoda Rapid 1.6 MPI AT Style BSIV,6.25 Lakh,2016,"65,105 km",Petrol,"Kharghar, Navi Mumbai"
Mahindra XUV300 W8 Opt Diesel,9.51 Lakh,2020,"36,000 km",Diesel,"Andheri East, Mumbai"
Honda Amaze V CVT Diesel BSIV,8.50 Lakh,2018,"30,500 km",Diesel,"Vileparle(west) S.o, Mumbai"
Maruti Ertiga VXI,5.73 Lakh,2013,"27,307 km",Petrol,"Goregaon East, Mumbai"
Skoda Slavia 1.5 TSI Style AT BSVI,17.25 Lakh,2022,"11,200 km",Petrol,"Borivali West, Mumbai"
Maruti Celerio ZXI AT,4.60 Lakh,2017,"43,350 km",Petrol,"Malad West, Mumbai"
Jaguar F-Pace Prestige 2.0 AWD,41.50 Lakh,2018,"43,000 km",Diesel,"Andheri West, Mumbai"
Maruti SX4 S Cross Zeta DDiS 200 SH,9 Lakh,2017,"30,000 km",Diesel,Thane
Hyundai Elantra S,5.45 Lakh,2015,"75,000 km",Petrol,"Andheri, Mumbai"
Hyundai Grand i10 Magna,4.25 Lakh,2016,"36,000 km",Petrol,"Antop Hill, Mumbai"
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,26.50 Lakh,2013,"78,000 km",Diesel,"Andheri West, Mumbai"
Toyota Etios G,3.85 Lakh,2013,"79,634 km",Petrol,"West, Thane"
Land Rover Discovery HSE 3.0 TD6,30.30 Lakh,2017,"49,247 km",Diesel,Thane
Maruti Wagon R AMT VXI,4.15 Lakh,2016,"37,511 km",Petrol,"Antop Hill, Mumbai"
Ford Ecosport 1.5 Ti VCT AT Titanium,5.75 Lakh,2015,"39,800 km",Petrol,"Vileparle(west) S.o, Mumbai"
Toyota Etios Liva G,2.89 Lakh,2011,"77,595 km",Petrol,"Goregaon East, Mumbai"
Hyundai Verna SX CRDi AT,5.75 Lakh,2014,"59,239 km",Diesel,"Antop Hill, Mumbai"
Hyundai i20 1.2 Asta Option,6.88 Lakh,2018,"56,065 km",Petrol,"Thurbe, Navi Mumbai"
Mercedes-Benz S-Class S 350 CDI,29.50 Lakh,2015,"1,13,000 km",Diesel,"Andheri West, Mumbai"
Honda City i-VTEC CVT V,7 Lakh,2018,"90,000 km",Petrol,"Jekegram, Thane"
Hyundai Grand i10 Sportz,3.82 Lakh,2016,"73,995 km",Petrol,"Goregaon East, Mumbai"
Renault Duster Petrol RXS CVT,6.49 Lakh,2018,"65,500 km",Petrol,"West, Thane"
Hyundai Creta 1.6 VTVT AT SX Plus,8.95 Lakh,2017,"38,000 km",Petrol,"West, Thane"
Maruti S-Presso VXI Opt CNG,5.17 Lakh,2021,"21,903 km",CNG,"Mulund West, Mumbai"
Kia Carnival Limousine,35.50 Lakh,2021,"13,000 km",Diesel,"Andheri West, Mumbai"
BMW X3 xDrive28i xLine,29.25 Lakh,2017,"45,000 km",Petrol,"Andheri East, Mumbai"
Renault Triber RXL EASY-R AMT,6.59 Lakh,2021,"15,231 km",Petrol,"West, Thane"
Jeep Meridian Limited Opt AT,35.50 Lakh,2022,"29,000 km",Diesel,"Central, Mumbai"
Honda BR-V i-VTEC V MT,7.65 Lakh,2017,"48,539 km",Petrol,"West, Thane"
Audi Q5 2.0 TFSI Quattro,9.50 Lakh,2011,"48,405 km",Petrol,"Borivali West, Mumbai"
Maruti Wagon R LXI BS IV,1.65 Lakh,2010,"81,263 km",Petrol,"West, Thane"
Toyota Innova Crysta 2.8 ZX AT BSIV,20.75 Lakh,2018,"63,296 km",Diesel,"Antop Hill, Mumbai"
Jeep Compass 2.0 Limited Plus,16.95 Lakh,2019,"33,750 km",Diesel,"West, Thane"
Maruti SX4 S Cross Zeta DDiS 200 SH,6.75 Lakh,2017,"68,000 km",Diesel,"Antop Hill, Mumbai"
Audi A3 35 TFSI Premium Plus,25.01 Lakh,2019,"25,311 km",Petrol,"Borivali West, Mumbai"
Honda City V MT,4.18 Lakh,2012,"49,070 km",Petrol,"Goregaon East, Mumbai"
Maruti Vitara Brezza ZDi,8.45 Lakh,2017,"80,000 km",Diesel,"Jogeshwari East, Mumbai"
Tata Nexon XZ Plus DualTone Roof,10.70 Lakh,2021,"9,755 km",Petrol,"Goregaon East, Mumbai"
Mercedes-Benz E-Class E250 CDI Avantgarde,21 Lakh,2016,"64,000 km",Diesel,"Andheri West, Mumbai"
Mahindra Bolero Power Plus ZLX,5.95 Lakh,2016,"71,500 km",Diesel,"Andheri East, Mumbai"
Hyundai Verna 1.6 SX VTVT,7.28 Lakh,2017,"58,233 km",Petrol,"Mulund West, Mumbai"
Honda Jazz 1.2 V i VTEC,6.50 Lakh,2016,"17,000 km",Petrol,"Mulund West, Mumbai"
Honda Mobilio V i-DTEC,5.65 Lakh,2015,"56,000 km",Diesel,"West, Thane"
Maruti Ignis 1.2 Sigma BSIV,4.72 Lakh,2017,"27,267 km",Petrol,"Goregaon East, Mumbai"
BMW X3 xDrive20d xLine,27.25 Lakh,2016,"59,000 km",Diesel,"Matunga West, Mumbai"
Hyundai Venue SX Diesel BSIV,11 Lakh,2021,"19,061 km",Diesel,"Antop Hill, Mumbai"
Mercedes-Benz CLA 200 CGI Sport,22 Lakh,2017,"23,000 km",Petrol,"Andheri West, Mumbai"
Jaguar XF 2.0 Litre Petrol,14.90 Lakh,2014,"31,900 km",Petrol,"Andheri West, Mumbai"
Hyundai Venue SX Plus Turbo DCT BSIV,9.95 Lakh,2019,"30,000 km",Petrol,"Virar E, Mumbai"
Honda CR-V 2.4 AT,4.25 Lakh,2009,"97,000 km",Petrol,"Andheri East, Mumbai"
Audi A6 3.0 TFSI quattro,6.50 Lakh,2011,"62,800 km",Petrol,"Jekegram, Thane"
Honda Jazz ZX CVT,9.25 Lakh,2022,"18,700 km",Petrol,"Andheri East, Mumbai"
Hyundai Creta 1.6 CRDi SX Option,10.40 Lakh,2017,"74,000 km",Diesel,"Kalwa, Thane"
Audi Q3 30 TDI Premium FWD,18.75 Lakh,2018,"67,584 km",Diesel,"Kandivali West, Mumbai"
Renault KWID 1.0 RXT AMT,3.69 Lakh,2019,"47,999 km",Petrol,"West, Thane"
Maruti A-Star AT VXI,3.33 Lakh,2012,"26,116 km",Petrol,"West, Thane"
Maruti Ertiga VXI CNG,5.80 Lakh,2013,"85,000 km",CNG,"Vikhroli, Mumbai"
Jeep Compass 1.4 Limited Option,15.07 Lakh,2018,"38,696 km",Petrol,"Goregaon East, Mumbai"
Skoda Superb Sportline BSVI,27.50 Lakh,2020,"23,582 km",Petrol,"Borivali West, Mumbai"
Maruti Ciaz Alpha AT BSVI,8.50 Lakh,2019,"44,267 km",Petrol,"Antop Hill, Mumbai"
Maruti Ignis 1.2 AMT Alpha BSIV,5.94 Lakh,2018,"16,948 km",Petrol,"Mulund West, Mumbai"
Honda Jazz V,5.45 Lakh,2017,"28,253 km",Petrol,"Kandivali West, Mumbai"
BMW X3 xDrive20d xLine,30 Lakh,2016,"23,900 km",Diesel,"Vileparle(west) S.o, Mumbai"
Maruti Baleno 1.2 CVT Delta,6.75 Lakh,2019,"44,779 km",Petrol,"Mulund West, Mumbai"
