CarName,Price,Year,KilometersDriven,Fuel Type,Location
Nissan Sunny XV Diesel,5.84 Lakh,2014,89K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Honda WR-V i-VTEC VX,8.79 Lakh,2021,65K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Toyota Yaris G,7.47 Lakh,2018,45K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Toyota Yaris G,9.27 Lakh,2020,20K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Alcazar Platinum (O) 6 STR 2.0 Petrol AT,18.65 Lakh,2021,18K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Datsun GO T (O),3.92 Lakh,2019,29K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Mahindra XUV700 AX 7 Diesel AT 7 STR,26.87 Lakh,2022,27K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Ford Freestyle Titanium Plus 1.2 Ti-VCT,6.63 Lakh,2020,26K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Kia Seltos HTX IVT G,13.30 Lakh,2020,26K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Tata Nexon XZA Plus AMT S,11.49 Lakh,2022,14K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Renault Triber RXT,5.51 Lakh,2019,49K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki S-Presso VXI CNG,4.99 Lakh,2021,28K km,Petrol+cng,"Spinny Park, Hinjewadi, Pune"
Honda City ZX CVT,14.39 Lakh,2021,27K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Ford Freestyle Trend 1.2 Ti-VCT,4.87 Lakh,2018,55K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Honda City 1.5 V MT,3.45 Lakh,2011,78K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Wagon R 1.0 LXI,2.34 Lakh,2010,48K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Alto K10 VXI,2.42 Lakh,2013,23K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Creta 1.6 SX Plus Auto Petrol,9.91 Lakh,2016,71K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Hyundai i20 Magna 1.2,2.79 Lakh,2012,76K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Alto 800 LXI,2.52 Lakh,2014,59K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai i20 Asta 1.2 Petrol + CNG (Outside Fitted),3.99 Lakh,2012,77K km,Petrol+cng,"Spinny Hub, Seasons Mall, Pune"
Mahindra XUV500 W8,10.94 Lakh,2017,78K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Hyundai Eon Magna + (O),3.24 Lakh,2017,48K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Tata Nexon XM Diesel,8.34 Lakh,2019,46K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Volkswagen Taigun Highline 1.0 TSI MT,12.42 Lakh,2021,29K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Grand i10 Nios Magna Corp Edition Petrol,6.64 Lakh,2022,6K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Tata Nexon XZ Plus Petrol,9.67 Lakh,2021,18K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Celerio ZXI Plus,6.37 Lakh,2022,8K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Hyundai Elite i20 Magna Executive 1.4 CRDI,6.57 Lakh,2017,56K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Hyundai Creta 1.6 SX VTVT,12.47 Lakh,2020,32K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Volkswagen Tiguan Comfortline TDI,17.32 Lakh,2018,78K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Alto K10 VXI Plus,5.19 Lakh,2023,4K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Tata Nexon XZA Plus AMT Diesel,8.56 Lakh,2018,103K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Brezza ZXI Dual Tone,12.92 Lakh,2023,3K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Datsun Go Plus T,3.59 Lakh,2018,28K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Celerio VXI AMT,3.54 Lakh,2014,73K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Toyota Yaris V CVT,8.33 Lakh,2018,59K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Toyota Etios Cross 1.4 GD,4.19 Lakh,2014,122K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Honda City VX CVT,7.16 Lakh,2014,28K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Creta 1.6 SX Plus Auto Petrol,10.29 Lakh,2018,103K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
MG Motors Astor Sharp 1.5 MT,12.66 Lakh,2022,15K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Swift Dzire VDI,4.18 Lakh,2011,118K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Hyundai Elite i20 Asta 1.2 Dual Tone,6.99 Lakh,2018,32K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Venue SX 1.0 Turbo,9.55 Lakh,2019,48K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Brezza ZXI Plus AT,14.99 Lakh,2023,4K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Tata Nexon XM Petrol,8.98 Lakh,2023,9K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Toyota Yaris V CVT,8.60 Lakh,2018,59K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki S-Presso VXI CNG,4.80 Lakh,2020,25K km,Petrol+cng,"Spinny Park, Hinjewadi, Pune"
Hyundai New i20 Asta (O) 1.0 Turbo DCT,10.99 Lakh,2021,30K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Volkswagen Ameo Highline Plus 1.5L AT (D),7.69 Lakh,2018,66K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Kia Seltos HTX G,14.79 Lakh,2022,18K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT,6.41 Lakh,2021,39K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Kia Carens Luxury Plus 1.5 Diesel 7 STR,18.54 Lakh,2022,17K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Hyundai Fluidic Verna 4S 1.6 CRDi SX (O) AT,9.48 Lakh,2017,73K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Volkswagen Vento Highline Diesel AT,7.44 Lakh,2017,84K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Honda Amaze 1.2 S i-VTEC,4.13 Lakh,2015,51K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Alto K10 VXI,2.34 Lakh,2012,74K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Honda BR-V V MT Petrol,6.99 Lakh,2016,57K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Wagon R 1.0 LXI CNG (outside fitted),3.28 Lakh,2014,58K km,Petrol+cng,"Spinny Park, Hinjewadi, Pune"
Toyota Innova 2.5 G1 8 STR,7.41 Lakh,2013,112K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Tata Tigor XM,6.48 Lakh,2022,10K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Wagon R 1.0 LXI CNG,2.99 Lakh,2012,57K km,Petrol+cng,"Spinny Park, Hinjewadi, Pune"
Honda Jazz ZX CVT,10.75 Lakh,2022,23K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Tata Nexon XZA Plus AMT Petrol,9.28 Lakh,2021,11K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Mahindra XUV 300 W6 Diesel,10.34 Lakh,2022,45K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Kia Seltos HTX G,14.99 Lakh,2022,9K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Creta 1.6 SX VTVT,11.62 Lakh,2019,56K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Ignis Zeta AMT Petrol,7.48 Lakh,2022,9K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Volkswagen Polo Comfortline 1.2L (P),5.40 Lakh,2016,57K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Elite i20 Magna Plus 1.4 CRDI,7.89 Lakh,2019,47K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Renault Triber RXZ AMT,7.92 Lakh,2022,8K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Skoda Slavia Style 1.5L TSI MT,16.95 Lakh,2022,10K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Mahindra XUV 300 W8 Petrol,9.10 Lakh,2019,7K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Nissan Sunny XV Diesel,4.45 Lakh,2013,99K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Skoda Rapid New Style TDI AT,8.60 Lakh,2018,98K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Toyota Corolla Altis G AT Petrol,6.98 Lakh,2016,108K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Wagon R 1.0 LXI CNG,3.95 Lakh,2018,43K km,Petrol+cng,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Wagon R 1.0 LXI CNG,3.64 Lakh,2015,76K km,Petrol+cng,"Spinny Park, Hinjewadi, Pune"
Hyundai i10 Era Petrol,2.29 Lakh,2011,32K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Wagon R 1.0 VXI,3.65 Lakh,2015,68K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Grand i10 Sportz 1.2 Kappa VTVT,3.69 Lakh,2014,70K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Verna Fluidic 1.6 CRDi SX,4.99 Lakh,2012,116K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Tata Nexon XZ Plus Dual Tone roof Petrol,9.84 Lakh,2021,30K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Baleno Zeta Petrol,6.20 Lakh,2017,14K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Hyundai Elite i20 Asta 1.4 CRDI,8.44 Lakh,2018,36K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Hyundai Grand i10 Magna 1.2 Kappa VTVT,5.34 Lakh,2019,31K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Swift VXI,4.58 Lakh,2016,33K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Honda Mobilio S Diesel,4.89 Lakh,2014,117K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Wagon R 1.0 VXI AMT,4.82 Lakh,2018,40K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Volkswagen Ameo Highline Plus 1.5L (D),7.27 Lakh,2018,49K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Celerio VXI AMT,4.30 Lakh,2015,30K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Swift VXI,5.18 Lakh,2016,23K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Toyota Corolla Altis G CVT Petrol,9.86 Lakh,2017,34K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Honda City VX,9.27 Lakh,2018,37K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Ford EcoSport Titanium 1.5L Ti-VCT AT,5.02 Lakh,2014,52K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Honda City V 5th Gen,10.90 Lakh,2021,17K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki XL6 Alpha AT Petrol,11.96 Lakh,2020,8K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Alto 800 VXI,2.74 Lakh,2014,56K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Wagon R 1.0 VXI AMT,5.19 Lakh,2018,8K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Honda Jazz V,5.37 Lakh,2017,82K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Alto K10 VXI CNG (Outside Fitted),3.10 Lakh,2015,65K km,Petrol+cng,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Wagon R 1.0 VXI,3.08 Lakh,2012,65K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Wagon R 1.0 VXI AMT,4.29 Lakh,2016,61K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Tata Tigor Revotron XZ CNG,7.47 Lakh,2022,37K km,Petrol+cng,"Spinny Hub, Seasons Mall, Pune"
Volkswagen Ameo Highline1.2L (P),5.47 Lakh,2017,62K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Skoda Octavia 2.0 TDI AT L K,18.74 Lakh,2019,53K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Honda City ZX CVT,13.99 Lakh,2020,14K km,Petrol,"Spinny Park, Hinjewadi, Pune"
MG Motors Hector 1.5 Hybrid Sharp,13.92 Lakh,2019,31K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Elite i20 Sportz 1.2,5.45 Lakh,2015,83K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Wagon R 1.0 VXI,3.34 Lakh,2014,16K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai i10 Magna 1.2 Petrol,2.44 Lakh,2012,65K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Swift VXI AMT,6.92 Lakh,2021,9K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Grand i10 Sportz 1.2 Kappa VTVT,5.42 Lakh,2017,17K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Volkswagen Virtus Topline 1.0 TSI MT,15.32 Lakh,2023,6K km,Petrol,"Spinny Park, Hinjewadi, Pune"
MG Motors Astor Sharp 1.5 MT,13.38 Lakh,2022,26K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Creta 1.6 SX (O),8.84 Lakh,2015,117K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Renault Kwid 1.0 RXT AMT Opt,4.45 Lakh,2018,20K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Creta 1.6 SX Plus Auto Petrol,8.56 Lakh,2016,119K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT,6.92 Lakh,2021,19K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Verna Fluidic 1.6 VTVT SX,5.15 Lakh,2014,76K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Honda City 1.5 V MT,3.89 Lakh,2011,128K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Volkswagen Vento Trendline Petrol,3.14 Lakh,2011,54K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Swift VXI,5.90 Lakh,2018,53K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Alto K10 VXI,3.29 Lakh,2018,59K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT CNG,7.75 Lakh,2022,17K km,Petrol+cng,"Spinny Park, Hinjewadi, Pune"
Hyundai New i20 Sportz 1.2 MT,8.15 Lakh,2022,11K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Wagon R 1.0 LXI (O) CNG,5.72 Lakh,2020,29K km,Petrol+cng,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Alto K10 VXI,3.32 Lakh,2018,88K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Grand i10 Sportz 1.1 CRDi,3.98 Lakh,2013,87K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Kia Sonet GTX Plus 1.5,13.19 Lakh,2020,22K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Wagon R 1.2 ZXI,6.19 Lakh,2022,5K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Celerio X ZXI,5.42 Lakh,2021,20K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Wagon R 1.0 LXI CNG,5.25 Lakh,2019,39K km,Petrol+cng,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Swift VXI,6.95 Lakh,2022,19K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Wagon R 1.0 LXI CNG,3.62 Lakh,2014,110K km,Petrol+cng,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Wagon R 1.0 VXI,3.31 Lakh,2014,51K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Kia Sonet HTK Plus 1.0 iMT,9.59 Lakh,2020,34K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Swift VXI,3.34 Lakh,2012,120K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Honda Mobilio E Petrol,4.89 Lakh,2015,37K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Hyundai Eon Era +,2.39 Lakh,2012,41K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Chevrolet Spark LS 1.0,2.49 Lakh,2014,81K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Skoda Fabia Elegance 1.2MPI,2.06 Lakh,2010,88K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Ignis Zeta MT Petrol,6.18 Lakh,2020,9K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Grand i10 Magna 1.2 Kappa VTVT,5.93 Lakh,2020,21K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Ciaz Alpha Petrol,9.06 Lakh,2020,25K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Grand i10 Sportz 1.2 Kappa VTVT,5.56 Lakh,2019,30K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Toyota Yaris G,8.17 Lakh,2018,56K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Baleno Alpha Petrol,6.23 Lakh,2017,55K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Tata Tigor Revotron XZ+,7.67 Lakh,2022,7K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Hyundai i20 Asta 1.2,4.39 Lakh,2013,142K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Renault Kwid 1.0 RXT Opt,4.42 Lakh,2020,54K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Tata Nexon XZ Plus Dual Tone roof Petrol,8.60 Lakh,2019,30K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Elite i20 Asta 1.2,6.28 Lakh,2017,15K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Elite i20 Sportz 1.2,5.29 Lakh,2014,36K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Hyundai Elite i20 Asta 1.2,5.86 Lakh,2015,44K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Hyundai Grand i10 Sportz 1.2 Kappa VTVT,3.89 Lakh,2013,110K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Honda Jazz VX,6.74 Lakh,2018,36K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Swift Dzire ZXI,4.54 Lakh,2013,110K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Eon Magna,3.33 Lakh,2015,22K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Swift ZDi,4.79 Lakh,2012,70K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Hyundai Venue SX(O) 1.4 CRDI,11.39 Lakh,2019,29K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Hyundai Creta 1.6 SX Plus Petrol,8.98 Lakh,2016,53K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Alto K10 VXI,1.99 Lakh,2011,61K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai i20 Magna 1.4 CRDI,4.30 Lakh,2014,114K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Kia Carens Luxury Plus 1.5 Diesel 7 STR,18.49 Lakh,2022,38K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Hyundai Aura S 1.2 CNG Petrol,7.73 Lakh,2022,12K km,Petrol+cng,"Spinny Hub, Seasons Mall, Pune"
Tata Tigor Revotron XZ+,6.89 Lakh,2021,41K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Honda City ZX CVT,10.83 Lakh,2018,37K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Xcent SX Petrol,5.95 Lakh,2018,33K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Ciaz Alpha AT Petrol,8.18 Lakh,2018,39K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Wagon R 1.0 VXI,3.15 Lakh,2012,20K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Alto 800 LXI CNG,3.33 Lakh,2016,41K km,Petrol+cng,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Swift VXI AMT,6.99 Lakh,2021,24K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Toyota Yaris G,8.52 Lakh,2018,21K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Skoda Fabia Classic 1.2 MPI,2.70 Lakh,2010,47K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Chevrolet Cruze LTZ,6.21 Lakh,2014,58K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Renault Duster 85 PS RxL (Opt),5.47 Lakh,2014,113K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Renault Fluence Petrol E4,6.01 Lakh,2014,25K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki Vitara Brezza ZXI Plus Dual Tone,9.44 Lakh,2022,29K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Skoda Octavia 2.0 TDI AT L K,19.41 Lakh,2019,56K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Hyundai Grand i10 Sportz 1.2 Kappa VTVT CNG (Outside Fitted),5.95 Lakh,2019,26K km,Petrol+cng,"Spinny Hub, Seasons Mall, Pune"
Renault Triber RXZ AMT,7.27 Lakh,2022,36K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai New i20 Sportz 1.0 Turbo IMT,7.91 Lakh,2021,11K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Skoda Superb Style TSI AT,12.56 Lakh,2016,78K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Skoda Superb Elegance 1.8 TSI AT,8.30 Lakh,2015,82K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Chevrolet Beat LT Opt Diesel,3.87 Lakh,2014,79K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Toyota Yaris J CVT,10.91 Lakh,2021,12K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Toyota Yaris VX CVT,9.58 Lakh,2018,43K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Renault Triber RXT,6.61 Lakh,2022,20K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Ritz ZXI,3.40 Lakh,2015,62K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Verna 1.6 CRDI SX + AT,10.88 Lakh,2018,90K km,Diesel,"Spinny Hub, Seasons Mall, Pune"
Nissan Sunny XL Diesel,7.02 Lakh,2018,41K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Hyundai i10 Sportz 1.1 Petrol,3.71 Lakh,2015,55K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Ciaz Delta Petrol,7.85 Lakh,2020,50K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki S-Presso VXI CNG,4.82 Lakh,2021,35K km,Petrol+cng,"Spinny Hub, Seasons Mall, Pune"
Maruti Suzuki S-Presso VXI (O),4.14 Lakh,2021,8K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Kia Sonet HTX 1.0 iMT,10.30 Lakh,2021,18K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Hyundai Creta 1.6 SX,13.62 Lakh,2019,44K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Honda City V 5th Gen,10.76 Lakh,2021,19K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Honda Amaze 1.5 V CVT i-DTEC,8.28 Lakh,2019,30K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Toyota Yaris J,9.76 Lakh,2021,8K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Tata Nexon XZ Plus Petrol,9.63 Lakh,2020,31K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Hyundai Creta 1.6 SX VTVT,11.82 Lakh,2019,35K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Tata Zest XMA Diesel,7.24 Lakh,2019,72K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Renault Captur 1.5 Platine diesel,6.54 Lakh,2017,66K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Hyundai Eon Era + CNG (Outside Fitted),2.65 Lakh,2013,33K km,Petrol+cng,"Spinny Park, Hinjewadi, Pune"
Honda Amaze 1.2 S i-VTEC,5.89 Lakh,2019,63K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Creta 1.6 SX OPT VTVT,11.94 Lakh,2018,27K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki XL6 Alpha MT Petrol,11.54 Lakh,2022,18K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Mahindra XUV 300 W8 (O) Dual Tone Diesel,9.74 Lakh,2019,87K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Hyundai Eon Sportz,2.42 Lakh,2012,66K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Alto 800 VXI Plus,4.12 Lakh,2021,15K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Celerio ZXI Plus,6.57 Lakh,2022,3K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Skoda Kushaq Active 1.0 TSI MT,10.77 Lakh,2021,24K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Honda Jazz ZX CVT,9.89 Lakh,2021,30K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Ignis Zeta AMT Petrol,6.84 Lakh,2021,14K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Volkswagen Polo Comfortline 1.0L (P),6.71 Lakh,2019,18K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Maruti Suzuki Baleno Alpha Petrol,6.10 Lakh,2016,52K km,Petrol,"Spinny Hub, Seasons Mall, Pune"
Ford EcoSport Titanium 1.5L TDCi,9.48 Lakh,2020,27K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Hyundai Elite i20 Asta 1.4 CRDI Dual Tone,6.85 Lakh,2017,77K km,Diesel,"Spinny Park, Hinjewadi, Pune"
Honda BR-V S MT Petrol,6.81 Lakh,2016,84K km,Petrol,"Spinny Park, Hinjewadi, Pune"
Hyundai Elite i20 Asta 1.2,6.57 Lakh,2018,49K km,Petrol,"Spinny Park, Hinjewadi, Pune"
