ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
56,Maruti Suzuki Swift ZXI AMT,7.37 Lakh,2021,31000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/maruti-suzuki/swift/zxi-amt-dwarka-sector-21-2021/11061302/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/raGy6RPsTESu2HUghK2hGw/tab/file.JPG?w=300&dpr=1.0
57,Kia Sonet HTX Plus 1.0 iMT,12.28 Lakh,2022,30000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/kia/sonet/htx-plus-10-imt-dwarka-sector-21-2022/11085318/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/6a4tdq4cQO2PIAVd9h_InA/tab/file.JPG?w=300&dpr=1.0
58,Hyundai Grand i10 Magna 1.2 Kappa VTVT,4.14 Lakh,2016,37000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/hyundai/grand-i10/magna-12-kappa-vtvt-dwarka-sector-21-2016/10601215/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/rP4caFqqSQqItP2PoPDIAw/tab/file.JPG?w=300&dpr=1.0
59,Kia Seltos HTX IVT G,14.82 Lakh,2021,31000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/kia/seltos/htx-ivt-g-rajouri-garden-2021/10336703/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/Je3d6cFFQbGAom86ow4v5g/tab/file.JPG?w=300&dpr=1.0
60,Mercedes-Benz C-Class C 220 CDI Prime,32.90 Lakh,2018,23000,Diesel,"Max Hub @ Trillium Avenue, Gurgaon",https://www.spinny.com/buy-used-cars/gurgaon/mercedes-benz/c-class/c-220-cdi-prime-sector-29-2018/10007006/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/j9pf6XR2T66_q5hR5ciT6w/tab/file.JPG?w=300&dpr=1.0
61,BMW 3 Series 320d Luxury Line,22.90 Lakh,2016,49000,Diesel,"Max Hub @ Trillium Avenue, Gurgaon",https://www.spinny.com/buy-used-cars/gurgaon/bmw/3-series/320d-luxury-line-sector-29-2016/9824454/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/wJvebRGcRtuZu%2Bb7q3MVuQ/tab/file.JPG?w=300&dpr=1.0
62,BMW X1 sDrive20i xLine,33.25 Lakh,2019,16000,Petrol,"Max Hub @ Trillium Avenue, Gurgaon",https://www.spinny.com/buy-used-cars/gurgaon/bmw/x1/sdrive20i-xline-sector-29-2019/10386690/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/6wHQ3GFaQ46Rb6p4S4zpDw/tab/file.JPG?w=300&dpr=1.0
63,Hyundai i20 Magna (O) 1.2,2.99 Lakh,2012,67000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/hyundai/i20/magna-o-12-dwarka-sector-21-2012/10503862/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/2PlgV55FQIWxPnQHHrzp8A/tab/file.JPG?w=300&dpr=1.0
64,Maruti Suzuki Swift VXI,4.10 Lakh,2015,67000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/maruti-suzuki/swift/vxi-rajouri-garden-2015/9456453/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/GRHWqsVRTI2e4QaxSu_pvw/tab/file?w=300&dpr=1.0
65,Renault Kwid 1.0 RXT,2.60 Lakh,2016,89000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/renault/kwid/10-rxt-rajouri-garden-2016/10450059/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/4ind4rS1Tr2gVyWYwbksHg/tab/file.JPG?w=300&dpr=1.0
66,Maruti Suzuki Wagon R 1.0 VXI,3.45 Lakh,2015,17000,Petrol,"Spinny Hub, Rcube Monad Mall, Rajouri",https://www.spinny.com/buy-used-cars/delhi/maruti-suzuki/wagon-r-10/vxi-rajouri-garden-2015/10781325/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/DAHdphPSRQaxQVWrYipdFw/tab/file.JPG?w=300&dpr=1.0
67,Hyundai Elite i20 Magna 1.2,4.61 Lakh,2016,102000,Petrol,"Spinny Hub, Taj Vivanta, Dwarka, Delhi",https://www.spinny.com/buy-used-cars/delhi/hyundai/elite-i20/magna-12-dwarka-sector-21-2016/10635535/?referrer=/used-cars-in-delhi/s/,https://spn-mda.spinny.com/img/47Ud31hRSVeDXXvlgnwuRQ/tab/file.JPG?w=300&dpr=1.0
