ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
21,BMW 3 Series GT 320d GT Sport Line,19.50 Lakh,2015,66000,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/bmw/3-series-gt/320d-gt-sport-line-dadar-west-2015/10028821/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/fkd0kRqsSza%2BiXMgse0Ezw/tab/file.JPG?w=300&dpr=1.0
22,BMW 3 Series Gran Limousine 330Li Luxury Line,45 Lakh,2021,9000,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/bmw/3-series/gran-limousine-330li-luxury-line-dadar-west-2021/7539459/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/jnfT5DJBROaaHJuyHTzIYg/tab/file.JPG?w=300&dpr=1.0
23,Hyundai Elite i20 Magna Plus 1.2,6.13 Lakh,2019,8000,Petrol,"Spinny Hub, Korum Mall, Thane",https://www.spinny.com/buy-used-cars/mumbai/hyundai/elite-i20/magna-plus-12-samat-nagar-2019/11091841/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/7RrMNqE_S_Co48fWw3WrcA/tab/file.JPG?w=300&dpr=1.0
24,Honda WR-V VX i-VTEC,7.22 Lakh,2018,16000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/honda/wr-v/vx-i-vtec-vidyavihar-2018/10672314/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/ii0tER_TRvqheLFdqKRtOw/tab/file.JPG?w=300&dpr=1.0
25,Maruti Suzuki Baleno Zeta Petrol,5.44 Lakh,2016,62000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/baleno/zeta-petrol-vidyavihar-2016/10941586/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/uzq6vfrOQQaao3tb_et4GA/tab/file.JPG?w=300&dpr=1.0
26,Hyundai Grand i10 Sportz 1.2 Kappa VTVT,5.13 Lakh,2017,32000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/hyundai/grand-i10/sportz-12-kappa-vtvt-vidyavihar-2017/10769363/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/PipvbGIRQ9%2BqaEPZadrUWw/tab/file.JPG?w=300&dpr=1.0
27,Hyundai Venue SX 1.0 Turbo,9.10 Lakh,2019,24000,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/hyundai/venue/sx-10-turbo-dadar-west-2019/11032652/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/O5cPwOlAQvWZ%2BREmCQTqlQ/tab/file.JPG?w=300&dpr=1.0
28,Maruti Suzuki Baleno Alpha Petrol,5.87 Lakh,2017,14000,Petrol,"Spinny Hub, Korum Mall, Thane",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/baleno/alpha-petrol-samat-nagar-2017/10637651/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/luAVor_cQf%2B%2BpYAvQ95OUw/tab/file.JPG?w=300&dpr=1.0
29,Maruti Suzuki S-Cross Alpha 1.5,9.60 Lakh,2020,37000,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/s-cross/alpha-15-dadar-west-2020/10951375/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/5%2BrqpcVHTJiDkb2X34ZILg/tab/file.JPG?w=300&dpr=1.0
30,Nissan Micra Active XV Safety Pack,4.28 Lakh,2018,60000,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/nissan/micra-active/xv-safety-pack-dadar-west-2018/10720501/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/W8X2QEQhS4e9MMmCbjvi7A/tab/file.JPG?w=300&dpr=1.0
31,Hyundai Venue S 1.2,7.48 Lakh,2019,34000,Petrol,"Spinny Hub, Korum Mall, Thane",https://www.spinny.com/buy-used-cars/mumbai/hyundai/venue/s-12-samat-nagar-2019/10980561/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/ZPwP6utVR_%2BmvCxSbS7usA/tab/file.JPG?w=300&dpr=1.0
32,Maruti Suzuki Ertiga VXI,6.30 Lakh,2016,72000,Petrol,"Spinny Hub, Korum Mall, Thane",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/ertiga/vxi-samat-nagar-2016/10588481/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/WvibLW2MRR2IxriCFDZ5QA/tab/file.JPG?w=300&dpr=1.0
33,Maruti Suzuki Dzire ZXI Plus AMT,6.29 Lakh,2017,71000,Petrol,"Spinny Hub, Korum Mall, Thane",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/dzire/zxi-plus-amt-samat-nagar-2017/10803639/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/8xCe7f0TSumGgZoQjmu2bQ/tab/file.JPG?w=300&dpr=1.0
34,Toyota Etios G,2.72 Lakh,2011,51000,Petrol,"Spinny Hub, Seawoods, Navi Mumbai",https://www.spinny.com/buy-used-cars/mumbai/toyota/etios/g-seawoods-2011/10457686/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/PS41gNtkR5SaQaGymyDTLg/tab/file.JPG?w=300&dpr=1.0
35,Jeep Compass Longitude (O) 2.0 Diesel,19.25 Lakh,2021,13000,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/jeep/compass/longitude-o-20-diesel-dadar-west-2021/7323300/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/k_XovXF4QiG_pf9WwsLsZQ/tab/file.JPG?w=300&dpr=1.0
36,BMW 3 Series 320d Prestige,18.90 Lakh,2015,39000,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/bmw/3-series/320d-prestige-dadar-west-2015/9914614/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/rdIiKe%2BTQCO%2Bvyp7WRf6JA/tab/file.JPG?w=300&dpr=1.0
37,BMW 3 Series 320d Prestige,17.25 Lakh,2015,65000,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/bmw/3-series/320d-prestige-dadar-west-2015/10272285/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/%2BMTdinBaRwqMeFk6_io5hA/tab/file.JPG?w=300&dpr=1.0
38,Mercedes-Benz CLA 200 Sport,22.75 Lakh,2017,42000,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/mercedes-benz/cla/200-sport-dadar-west-2017/9944284/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/24pMf6UuR2OEOyyAAFmEzg/tab/file.JPG?w=300&dpr=1.0
39,Toyota Etios Liva V,2.84 Lakh,2011,76000,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/toyota/etios-liva/v-dadar-west-2011/10507107/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/0MLIgGMiSl6dqM4915eKNQ/tab/file.JPG?w=300&dpr=1.0
40,Maruti Suzuki Baleno Delta Petrol,5.40 Lakh,2017,28000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/baleno/delta-petrol-vidyavihar-2017/11025854/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/ueBAjmr8RmaSFEHdPD77Eg/tab/file.JPG?w=300&dpr=1.0
41,Hyundai Grand i10 Asta 1.2 Kappa VTVT,4.10 Lakh,2014,59000,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/hyundai/grand-i10/asta-12-kappa-vtvt-dadar-west-2014/10803073/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/NlBLiJ2XRIShQX04QPHO2g/tab/file.JPG?w=300&dpr=1.0
42,Maruti Suzuki Swift Dzire ZXI,4.94 Lakh,2014,20000,Petrol,"Spinny Hub, Seawoods, Navi Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/swift-dzire/zxi-seawoods-2014/11008324/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/bKuSuVV2RiW4uiYpOCP3ww/tab/file.JPG?w=300&dpr=1.0
43,Maruti Suzuki XL6 Zeta AT Petrol,11.45 Lakh,2021,18000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/xl6/zeta-at-petrol-vidyavihar-2021/11074276/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/KGqgSPtqToC0MAP5F8jd_w/tab/file.JPG?w=300&dpr=1.0
44,Maruti Suzuki Dzire ZXI Plus AMT,8.34 Lakh,2021,15000,Petrol,"Spinny Hub, Seawoods, Navi Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/dzire/zxi-plus-amt-seawoods-2021/11145600/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/czJlZ29mRd6B0TOfdgiGIQ/tab/file.JPG?w=300&dpr=1.0
45,Honda Amaze 1.2 VX CVT i-VTEC,8.84 Lakh,2022,9000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/honda/amaze/12-vx-cvt-i-vtec-vidyavihar-2022/11007536/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/gjxj3D0rSWmnJI5EPidCZg/tab/file.JPG?w=300&dpr=1.0
46,Maruti Suzuki Ignis Zeta MT Petrol,6.19 Lakh,2021,8000,Petrol,"Spinny Hub, Seawoods, Navi Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/ignis/zeta-mt-petrol-seawoods-2021/10912641/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/N2YxvTq4QbGr4SOO9NgSjA/tab/file.JPG?w=300&dpr=1.0
47,BMW X1 sDrive20d xLine,28.50 Lakh,2019,34000,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/bmw/x1/sdrive20d-xline-dadar-west-2019/9099281/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/uOCX3K7ySbeDxIVrwavBdw/tab/file.JPG?w=300&dpr=1.0
48,Jeep Compass Longitude (O) 1.4 Petrol DCT,20.90 Lakh,2021,10000,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/jeep/compass/longitude-o-14-petrol-dct-dadar-west-2021/7125514/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/FzfesfHOQWOYUfpOWveBKA/tab/file.JPG?w=300&dpr=1.0
49,BMW 3 Series 320d Sport,37.90 Lakh,2020,22000,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/bmw/3-series/320d-sport-dadar-west-2020/9387579/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/gu2uUSdwRY%2B48ddhB98imw/tab/file.JPG?w=300&dpr=1.0
50,Honda City V CVT,8.63 Lakh,2019,19000,Petrol,"Spinny Hub, Korum Mall, Thane",https://www.spinny.com/buy-used-cars/mumbai/honda/city/v-cvt-samat-nagar-2019/10763334/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/5RSPKLTiQg6ap%2BK1kBuNJw/tab/file.JPG?w=300&dpr=1.0
51,Hyundai Elantra 2.0 SX(O) AT,9.41 Lakh,2016,44000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/hyundai/elantra/20-sxo-at-vidyavihar-2016/10399916/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/3y75EVH1RBSJye6zROcieQ/tab/file.JPG?w=300&dpr=1.0
