CarName,Price,Year,KilometersDriven,Fuel Type,Location
Volkswagen Vento Comfortline Diesel AT,6.98 Lakh,2017,51K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
Maruti Suzuki Eeco AC CNG 5 STR,5.76 Lakh,2020,26K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane"
Hyundai i20 Sportz 1.2,2.83 Lakh,2011,106K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Ciaz Alpha Petrol,5.75 Lakh,2018,58K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Hyundai Elite i20 Asta 1.2 CNG (Outside fitted),5.73 Lakh,2017,35K km,Petrol+cng,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT CNG,6.39 Lakh,2021,20K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Skoda Fabia Ambition 1.2 MPI,4.02 Lakh,2013,58K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Nissan Micra XV Petrol,3.67 Lakh,2016,22K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Ford Figo Aspire Titanium 1.2 Ti-VCT,5.10 Lakh,2019,34K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Honda City VX (O) MT,5.96 Lakh,2016,99K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Jeep Compass Limited Plus 1.4 Petrol,18.25 Lakh,2020,39K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Volkswagen Tiguan AllSpace 2.0 TSI AT,25.39 Lakh,2019,29K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Celerio ZXI (O) AMT,3.67 Lakh,2016,45K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Baleno Alpha Diesel,7.76 Lakh,2019,31K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Ford EcoSport Titanium + 1.5L Ti-VCT AT,8.12 Lakh,2018,17K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Skoda Slavia Style 1.5L TSI AT,17.88 Lakh,2022,7K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
