CarName,Price,Year,KilometersDriven,Fuel Type,Location
Renault Kwid 1.0 RXT AMT Opt,4.74 Lakh,2018,22K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Maruti Suzuki Baleno Delta Petrol,6.99 Lakh,2019,20K km,Petrol,"Spinny Hub, Nexus Shanti Niketan Mall, Whitefield Rd, Bangalore"
Hyundai Venue SX Plus 1.0 Turbo DCT,11.99 Lakh,2021,27K km,Petrol,"Spinny Hub, Nexus Shanti Niketan Mall, Whitefield Rd, Bangalore"
Maruti Suzuki Alto K10 VXI,3.22 Lakh,2015,34K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Maruti Suzuki Swift VXI,4.65 Lakh,2013,50K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT,4.69 Lakh,2015,101K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Nissan Micra XV CVT,4.71 Lakh,2014,44K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Hyundai Grand i10 Magna 1.2 Kappa VTVT,4.47 Lakh,2014,68K km,Petrol,"Spinny Hub, Nexus Shanti Niketan Mall, Whitefield Rd, Bangalore"
Tata Nexon XMA AMT Diesel S,11.38 Lakh,2022,18K km,Diesel,"Spinny Hub, Bangalore Vega Mall"
Hyundai Grand i10 Sportz AT 1.2 Kappa VTVT,4.55 Lakh,2014,33K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Volkswagen Polo Comfortline 1.2L (P),4.78 Lakh,2013,62K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Hyundai Verna Fluidic 1.6 CRDi SX Opt,5.40 Lakh,2012,97K km,Diesel,"Spinny Hub, Mantri Mall, Bangalore"
Hyundai Grand i10 Magna 1.2 Kappa VTVT,4.50 Lakh,2014,68K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Maruti Suzuki Baleno Alpha Petrol,7.16 Lakh,2017,50K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
